공공데이터ID,공공데이터명,호출URL,항목ID,항목명,항목타입,요청인자여부
170HR1R6XE89K872549821746350,가로수길 정보 현황(개방표준),https://openapi.gg.go.kr/STTREESTRETINFO,WGS84_LAT_END,가로수길종료위도,TEXT,N
170HR1R6XE89K872549821746350,가로수길 정보 현황(개방표준),https://openapi.gg.go.kr/STTREESTRETINFO,WGS84_LOGT_END,가로수길종료경도,TEXT,N
170HR1R6XE89K872549821746350,가로수길 정보 현황(개방표준),https://openapi.gg.go.kr/STTREESTRETINFO,TREE_ROAD_KIND_NM,가로수종류,TEXT,N
170HR1R6XE89K872549821746350,가로수길 정보 현황(개방표준),https://openapi.gg.go.kr/STTREESTRETINFO,TREE_ROAD_CNT,가로수수량,NUMBER,N
170HR1R6XE89K872549821746350,가로수길 정보 현황(개방표준),https://openapi.gg.go.kr/STTREESTRETINFO,TREE_ROAD_LEN,가로수길길이,TEXT,N
170HR1R6XE89K872549821746350,가로수길 정보 현황(개방표준),https://openapi.gg.go.kr/STTREESTRETINFO,MAKE_YY,식재년도,TEXT,N
170HR1R6XE89K872549821746350,가로수길 정보 현황(개방표준),https://openapi.gg.go.kr/STTREESTRETINFO,TREE_ROAD_INFO,가로수길소개,TEXT,N
170HR1R6XE89K872549821746350,가로수길 정보 현황(개방표준),https://openapi.gg.go.kr/STTREESTRETINFO,ROAD_NM,도로명,TEXT,N
170HR1R6XE89K872549821746350,가로수길 정보 현황(개방표준),https://openapi.gg.go.kr/STTREESTRETINFO,ROAD_KIND_NM,도로종류,TEXT,N
170HR1R6XE89K872549821746350,가로수길 정보 현황(개방표준),https://openapi.gg.go.kr/STTREESTRETINFO,SECTION_INFO,도로구간,TEXT,N
170HR1R6XE89K872549821746350,가로수길 정보 현황(개방표준),https://openapi.gg.go.kr/STTREESTRETINFO,MANAGE_INST_TELNO,관리기관전화번호,TEXT,N
170HR1R6XE89K872549821746350,가로수길 정보 현황(개방표준),https://openapi.gg.go.kr/STTREESTRETINFO,MANAGE_INST_NM,관리기관명,TEXT,N
170HR1R6XE89K872549821746350,가로수길 정보 현황(개방표준),https://openapi.gg.go.kr/STTREESTRETINFO,DATA_STD_DE,데이터기준일자,TEXT,N
YWA68DFXBITQI4SIT1W729042429,가변전광표지판(안내전광판)(개방표준),https://openapi.gg.go.kr/GuidElecboard,SIGUN_CD,시군코드,TEXT,Y
YWA68DFXBITQI4SIT1W729042429,가변전광표지판(안내전광판)(개방표준),https://openapi.gg.go.kr/GuidElecboard,SIGUN_NM,시군명,TEXT,Y
YWA68DFXBITQI4SIT1W729042429,가변전광표지판(안내전광판)(개방표준),https://openapi.gg.go.kr/GuidElecboard,GUID_ELECBOARD_NM_INFO,가변전광표지판명,TEXT,N
YWA68DFXBITQI4SIT1W729042429,가변전광표지판(안내전광판)(개방표준),https://openapi.gg.go.kr/GuidElecboard,SIDO_NM,시도명,TEXT,N
YWA68DFXBITQI4SIT1W729042429,가변전광표지판(안내전광판)(개방표준),https://openapi.gg.go.kr/GuidElecboard,SIGNGU_NM,시군구명,TEXT,N
YWA68DFXBITQI4SIT1W729042429,가변전광표지판(안내전광판)(개방표준),https://openapi.gg.go.kr/GuidElecboard,SIGUNGU_CD,시군구코드,TEXT,Y
YWA68DFXBITQI4SIT1W729042429,가변전광표지판(안내전광판)(개방표준),https://openapi.gg.go.kr/GuidElecboard,ROAD_KIND_NM,도로종류,TEXT,Y
YWA68DFXBITQI4SIT1W729042429,가변전광표지판(안내전광판)(개방표준),https://openapi.gg.go.kr/GuidElecboard,ROAD_ROUTE_NM,도로노선명,TEXT,N
YWA68DFXBITQI4SIT1W729042429,가변전광표지판(안내전광판)(개방표준),https://openapi.gg.go.kr/GuidElecboard,ROAD_ROUTE_NO_NM,도로노선번호,TEXT,N
YWA68DFXBITQI4SIT1W729042429,가변전광표지판(안내전광판)(개방표준),https://openapi.gg.go.kr/GuidElecboard,ROAD_ROUTE_DRCTN_NM,도로노선방향,TEXT,N
YWA68DFXBITQI4SIT1W729042429,가변전광표지판(안내전광판)(개방표준),https://openapi.gg.go.kr/GuidElecboard,LAT,위도,TEXT,N
YWA68DFXBITQI4SIT1W729042429,가변전광표지판(안내전광판)(개방표준),https://openapi.gg.go.kr/GuidElecboard,LOGT,경도,TEXT,N
YWA68DFXBITQI4SIT1W729042429,가변전광표지판(안내전광판)(개방표준),https://openapi.gg.go.kr/GuidElecboard,IMAGE_INDICTN_WIDTH_LENG,영상표시면가로길이,NUMBER,N
YWA68DFXBITQI4SIT1W729042429,가변전광표지판(안내전광판)(개방표준),https://openapi.gg.go.kr/GuidElecboard,IMAGE_INDICTN_VERTCL_LENG,영상표시면세로길이,NUMBER,N
YWA68DFXBITQI4SIT1W729042429,가변전광표지판(안내전광판)(개방표준),https://openapi.gg.go.kr/GuidElecboard,ELECBOARD_WIDTH_LENG,전광판함체가로길이,NUMBER,N
YWA68DFXBITQI4SIT1W729042429,가변전광표지판(안내전광판)(개방표준),https://openapi.gg.go.kr/GuidElecboard,ELECBOARD_VERTCL_LENG,전광판함체세로길이,NUMBER,N
YWA68DFXBITQI4SIT1W729042429,가변전광표지판(안내전광판)(개방표준),https://openapi.gg.go.kr/GuidElecboard,ELECBOARD_HG_INFO,전광판높이,TEXT,N
YWA68DFXBITQI4SIT1W729042429,가변전광표지판(안내전광판)(개방표준),https://openapi.gg.go.kr/GuidElecboard,INSTL_TYPE_CD,설치유형코드,TEXT,N
YWA68DFXBITQI4SIT1W729042429,가변전광표지판(안내전광판)(개방표준),https://openapi.gg.go.kr/GuidElecboard,OUTPT_DRCTN_CD,출력방향코드,TEXT,N
YWA68DFXBITQI4SIT1W729042429,가변전광표지판(안내전광판)(개방표준),https://openapi.gg.go.kr/GuidElecboard,EQUP_TYPE_CD,발광패널유형코드,TEXT,N
YWA68DFXBITQI4SIT1W729042429,가변전광표지판(안내전광판)(개방표준),https://openapi.gg.go.kr/GuidElecboard,INDICTN_INFO,표출색상,TEXT,N
YWA68DFXBITQI4SIT1W729042429,가변전광표지판(안내전광판)(개방표준),https://openapi.gg.go.kr/GuidElecboard,INDICTN_TYPE_CD,표시유형코드,TEXT,N
YWA68DFXBITQI4SIT1W729042429,가변전광표지판(안내전광판)(개방표준),https://openapi.gg.go.kr/GuidElecboard,OUTPT_SIZE_NM,출력크기,TEXT,N
YWA68DFXBITQI4SIT1W729042429,가변전광표지판(안내전광판)(개방표준),https://openapi.gg.go.kr/GuidElecboard,PROVSN_INFO_KIND_NM,제공정보종류,TEXT,N
YWA68DFXBITQI4SIT1W729042429,가변전광표지판(안내전광판)(개방표준),https://openapi.gg.go.kr/GuidElecboard,INSTL_YY,설치년도,TEXT,N
YWA68DFXBITQI4SIT1W729042429,가변전광표지판(안내전광판)(개방표준),https://openapi.gg.go.kr/GuidElecboard,MANAGE_INST_NM,관리기관명,TEXT,N
YWA68DFXBITQI4SIT1W729042429,가변전광표지판(안내전광판)(개방표준),https://openapi.gg.go.kr/GuidElecboard,MNGINST_TELNO,관리기관전화번호,TEXT,N
YWA68DFXBITQI4SIT1W729042429,가변전광표지판(안내전광판)(개방표준),https://openapi.gg.go.kr/GuidElecboard,DATA_STD_DE,데이터기준일자,TEXT,N
860S549O7V89839943641534544,가정폭력 피해자 보호시설 현황,https://openapi.gg.go.kr/HomeViolenceProtection,SIGUN_CD,시군코드,TEXT,Y
860S549O7V89839943641534544,가정폭력 피해자 보호시설 현황,https://openapi.gg.go.kr/HomeViolenceProtection,SIGUN_NM,시군명,TEXT,N
860S549O7V89839943641534544,가정폭력 피해자 보호시설 현황,https://openapi.gg.go.kr/HomeViolenceProtection,BIZPLC_NM,사업장명,TEXT,N
860S549O7V89839943641534544,가정폭력 피해자 보호시설 현황,https://openapi.gg.go.kr/HomeViolenceProtection,LICENSG_DE,인허가일자,TEXT,N
860S549O7V89839943641534544,가정폭력 피해자 보호시설 현황,https://openapi.gg.go.kr/HomeViolenceProtection,BSN_STATE_NM,영업상태명,TEXT,N
860S549O7V89839943641534544,가정폭력 피해자 보호시설 현황,https://openapi.gg.go.kr/HomeViolenceProtection,CLSBIZ_DE,폐업일자,TEXT,N
860S549O7V89839943641534544,가정폭력 피해자 보호시설 현황,https://openapi.gg.go.kr/HomeViolenceProtection,LOCPLC_AR,소재지면적,NUMBER,N
860S549O7V89839943641534544,가정폭력 피해자 보호시설 현황,https://openapi.gg.go.kr/HomeViolenceProtection,FEMALE_WELFARE_FACLT_KIND_CD,여성복지시설종류코드,TEXT,N
860S549O7V89839943641534544,가정폭력 피해자 보호시설 현황,https://openapi.gg.go.kr/HomeViolenceProtection,FEMALE_WELFARE_FACLT_KIND_NM,여성복지시설종류명,TEXT,N
860S549O7V89839943641534544,가정폭력 피해자 보호시설 현황,https://openapi.gg.go.kr/HomeViolenceProtection,REFINE_LOTNO_ADDR,소재지지번주소,TEXT,N
860S549O7V89839943641534544,가정폭력 피해자 보호시설 현황,https://openapi.gg.go.kr/HomeViolenceProtection,REFINE_ROADNM_ADDR,소재지도로명주소,TEXT,N
860S549O7V89839943641534544,가정폭력 피해자 보호시설 현황,https://openapi.gg.go.kr/HomeViolenceProtection,REFINE_ZIP_CD,소재지우편번호,TEXT,N
860S549O7V89839943641534544,가정폭력 피해자 보호시설 현황,https://openapi.gg.go.kr/HomeViolenceProtection,REFINE_WGS84_LAT,WGS84위도,TEXT,N
860S549O7V89839943641534544,가정폭력 피해자 보호시설 현황,https://openapi.gg.go.kr/HomeViolenceProtection,REFINE_WGS84_LOGT,WGS84경도,TEXT,N
6XTK474HO4M6JLDEJOOD13959184,가정폭력상담원교육훈련시설 현황,https://openapi.gg.go.kr/Hmvlncnslredu,SIGUN_NM,시군명,TEXT,Y
6XTK474HO4M6JLDEJOOD13959184,가정폭력상담원교육훈련시설 현황,https://openapi.gg.go.kr/Hmvlncnslredu,SIGUN_CD,시군코드,TEXT,Y
6XTK474HO4M6JLDEJOOD13959184,가정폭력상담원교육훈련시설 현황,https://openapi.gg.go.kr/Hmvlncnslredu,BIZPLC_NM,사업장명,TEXT,N
6XTK474HO4M6JLDEJOOD13959184,가정폭력상담원교육훈련시설 현황,https://openapi.gg.go.kr/Hmvlncnslredu,LICENSG_DE,인허가일자,TEXT,N
6XTK474HO4M6JLDEJOOD13959184,가정폭력상담원교육훈련시설 현황,https://openapi.gg.go.kr/Hmvlncnslredu,BSN_STATE_NM,영업상태명,TEXT,N
6XTK474HO4M6JLDEJOOD13959184,가정폭력상담원교육훈련시설 현황,https://openapi.gg.go.kr/Hmvlncnslredu,CLSBIZ_DE,폐업일자,TEXT,N
6XTK474HO4M6JLDEJOOD13959184,가정폭력상담원교육훈련시설 현황,https://openapi.gg.go.kr/Hmvlncnslredu,LOCPLC_AR,소재지면적,NUMBER,N
6XTK474HO4M6JLDEJOOD13959184,가정폭력상담원교육훈련시설 현황,https://openapi.gg.go.kr/Hmvlncnslredu,LOCPLC_ZIP_CD,소재지우편번호,TEXT,N
6XTK474HO4M6JLDEJOOD13959184,가정폭력상담원교육훈련시설 현황,https://openapi.gg.go.kr/Hmvlncnslredu,FEMALE_WELFACLT_KIND_NM,여성복지시설종류명,TEXT,N
6XTK474HO4M6JLDEJOOD13959184,가정폭력상담원교육훈련시설 현황,https://openapi.gg.go.kr/Hmvlncnslredu,INSTL_DE,설치일자,TEXT,N
6XTK474HO4M6JLDEJOOD13959184,가정폭력상담원교육훈련시설 현황,https://openapi.gg.go.kr/Hmvlncnslredu,REFINE_ROADNM_ADDR,소재지도로명주소,TEXT,N
6XTK474HO4M6JLDEJOOD13959184,가정폭력상담원교육훈련시설 현황,https://openapi.gg.go.kr/Hmvlncnslredu,REFINE_LOTNO_ADDR,소재지지번주소,TEXT,N
6XTK474HO4M6JLDEJOOD13959184,가정폭력상담원교육훈련시설 현황,https://openapi.gg.go.kr/Hmvlncnslredu,REFINE_ZIP_CD,소재지우편번호,TEXT,N
6XTK474HO4M6JLDEJOOD13959184,가정폭력상담원교육훈련시설 현황,https://openapi.gg.go.kr/Hmvlncnslredu,REFINE_WGS84_LAT,WGS84위도,TEXT,N
6XTK474HO4M6JLDEJOOD13959184,가정폭력상담원교육훈련시설 현황,https://openapi.gg.go.kr/Hmvlncnslredu,REFINE_WGS84_LOGT,WGS84경도,TEXT,N
M4X8730RJFV42LD0M16M658708,가축 거래상 업체 현황,https://openapi.gg.go.kr/LivestockDeal,SIGUN_CD,시군코드,TEXT,Y
M4X8730RJFV42LD0M16M658708,가축 거래상 업체 현황,https://openapi.gg.go.kr/LivestockDeal,SIGUN_NM,시군명,TEXT,Y
M4X8730RJFV42LD0M16M658708,가축 거래상 업체 현황,https://openapi.gg.go.kr/LivestockDeal,BIZPLC_NM,사업장명,TEXT,N
M4X8730RJFV42LD0M16M658708,가축 거래상 업체 현황,https://openapi.gg.go.kr/LivestockDeal,LICENSG_DE,인허가일자,TEXT,N
M4X8730RJFV42LD0M16M658708,가축 거래상 업체 현황,https://openapi.gg.go.kr/LivestockDeal,BSN_STATE_NM,영업상태명,TEXT,N
M4X8730RJFV42LD0M16M658708,가축 거래상 업체 현황,https://openapi.gg.go.kr/LivestockDeal,CLSBIZ_DE,폐업일자,TEXT,N
M4X8730RJFV42LD0M16M658708,가축 거래상 업체 현황,https://openapi.gg.go.kr/LivestockDeal,LOCPLC_AR,소재지면적,NUMBER,N
M4X8730RJFV42LD0M16M658708,가축 거래상 업체 현황,https://openapi.gg.go.kr/LivestockDeal,TOT_EMPLY_CNT,총종업원수,NUMBER,N
M4X8730RJFV42LD0M16M658708,가축 거래상 업체 현황,https://openapi.gg.go.kr/LivestockDeal,SFRMPROD_PROCSBIZ_DIV_NM,축산물가공업구분명,TEXT,N
M4X8730RJFV42LD0M16M658708,가축 거래상 업체 현황,https://openapi.gg.go.kr/LivestockDeal,STOCKRS_DUTY_DIV_NM,축산업무구분명,TEXT,N
M4X8730RJFV42LD0M16M658708,가축 거래상 업체 현황,https://openapi.gg.go.kr/LivestockDeal,REFINE_ROADNM_ADDR,소재지도로명주소,TEXT,N
M4X8730RJFV42LD0M16M658708,가축 거래상 업체 현황,https://openapi.gg.go.kr/LivestockDeal,REFINE_LOTNO_ADDR,소재지지번주소,TEXT,N
M4X8730RJFV42LD0M16M658708,가축 거래상 업체 현황,https://openapi.gg.go.kr/LivestockDeal,REFINE_ZIP_CD,소재지우편번호,TEXT,N
M4X8730RJFV42LD0M16M658708,가축 거래상 업체 현황,https://openapi.gg.go.kr/LivestockDeal,REFINE_WGS84_LAT,WGS84위도,TEXT,N
M4X8730RJFV42LD0M16M658708,가축 거래상 업체 현황,https://openapi.gg.go.kr/LivestockDeal,REFINE_WGS84_LOGT,WGS84경도,TEXT,N
Z69L11L87857CU5163MI696522,가축 분뇨 수집 운반업체 현황,https://openapi.gg.go.kr/LivestockNightSoilTransport,SIGUN_CD,시군코드,TEXT,Y
Z69L11L87857CU5163MI696522,가축 분뇨 수집 운반업체 현황,https://openapi.gg.go.kr/LivestockNightSoilTransport,SIGUN_NM,시군명,TEXT,Y
Z69L11L87857CU5163MI696522,가축 분뇨 수집 운반업체 현황,https://openapi.gg.go.kr/LivestockNightSoilTransport,BIZPLC_NM,사업장명,TEXT,N
Z69L11L87857CU5163MI696522,가축 분뇨 수집 운반업체 현황,https://openapi.gg.go.kr/LivestockNightSoilTransport,LICENSG_DE,인허가일자,TEXT,N
Z69L11L87857CU5163MI696522,가축 분뇨 수집 운반업체 현황,https://openapi.gg.go.kr/LivestockNightSoilTransport,LICENSG_CANCL_DE,인허가취소일자,TEXT,N
Z69L11L87857CU5163MI696522,가축 분뇨 수집 운반업체 현황,https://openapi.gg.go.kr/LivestockNightSoilTransport,BSN_STATE_DIV_CD,영업상태구분코드,TEXT,N
Z69L11L87857CU5163MI696522,가축 분뇨 수집 운반업체 현황,https://openapi.gg.go.kr/LivestockNightSoilTransport,BSN_STATE_NM,영업상태명,TEXT,N
Z69L11L87857CU5163MI696522,가축 분뇨 수집 운반업체 현황,https://openapi.gg.go.kr/LivestockNightSoilTransport,CLSBIZ_DE,폐업일자,TEXT,N
Z69L11L87857CU5163MI696522,가축 분뇨 수집 운반업체 현황,https://openapi.gg.go.kr/LivestockNightSoilTransport,LOCPLC_FACLT_TELNO,소재지시설전화번호,TEXT,N
Z69L11L87857CU5163MI696522,가축 분뇨 수집 운반업체 현황,https://openapi.gg.go.kr/LivestockNightSoilTransport,LOCPLC_AR_INFO,소재지면적정보,TEXT,N
Z69L11L87857CU5163MI696522,가축 분뇨 수집 운반업체 현황,https://openapi.gg.go.kr/LivestockNightSoilTransport,ROADNM_ZIP_CD,도로명우편번호,TEXT,N
Z69L11L87857CU5163MI696522,가축 분뇨 수집 운반업체 현황,https://openapi.gg.go.kr/LivestockNightSoilTransport,REFINE_ROADNM_ADDR,소재지도로명주소,TEXT,N
Z69L11L87857CU5163MI696522,가축 분뇨 수집 운반업체 현황,https://openapi.gg.go.kr/LivestockNightSoilTransport,REFINE_LOTNO_ADDR,소재지지번주소,TEXT,N
Z69L11L87857CU5163MI696522,가축 분뇨 수집 운반업체 현황,https://openapi.gg.go.kr/LivestockNightSoilTransport,REFINE_ZIP_CD,소재지우편번호,TEXT,N
Z69L11L87857CU5163MI696522,가축 분뇨 수집 운반업체 현황,https://openapi.gg.go.kr/LivestockNightSoilTransport,REFINE_WGS84_LAT,WGS84위도,TEXT,N
Z69L11L87857CU5163MI696522,가축 분뇨 수집 운반업체 현황,https://openapi.gg.go.kr/LivestockNightSoilTransport,REFINE_WGS84_LOGT,WGS84경도,TEXT,N
Z69L11L87857CU5163MI696522,가축 분뇨 수집 운반업체 현황,https://openapi.gg.go.kr/LivestockNightSoilTransport,BIZCOND_DIV_NM_INFO,업태구분명정보,TEXT,N
Z69L11L87857CU5163MI696522,가축 분뇨 수집 운반업체 현황,https://openapi.gg.go.kr/LivestockNightSoilTransport,X_CRDNT_VL,X좌표값,TEXT,N
Z69L11L87857CU5163MI696522,가축 분뇨 수집 운반업체 현황,https://openapi.gg.go.kr/LivestockNightSoilTransport,Y_CRDNT_VL,Y좌표값,TEXT,N
Z69L11L87857CU5163MI696522,가축 분뇨 수집 운반업체 현황,https://openapi.gg.go.kr/LivestockNightSoilTransport,ENVRN_DUTY_DIV_NM,환경업무구분명,TEXT,N
Z69L11L87857CU5163MI696522,가축 분뇨 수집 운반업체 현황,https://openapi.gg.go.kr/LivestockNightSoilTransport,INDUTYPE_DIV_NM_INFO,업종구분명정보,TEXT,N
Z69L11L87857CU5163MI696522,가축 분뇨 수집 운반업체 현황,https://openapi.gg.go.kr/LivestockNightSoilTransport,ASORTMT_NM,종별명,TEXT,N
Z69L11L87857CU5163MI696522,가축 분뇨 수집 운반업체 현황,https://openapi.gg.go.kr/LivestockNightSoilTransport,MNPRODTN_PROD_NM_INFO,주생산품명정보,TEXT,N
Z69L11L87857CU5163MI696522,가축 분뇨 수집 운반업체 현황,https://openapi.gg.go.kr/LivestockNightSoilTransport,EMISNFACLT_OPERAT_TM,배출시설조업시간,TEXT,N
Z69L11L87857CU5163MI696522,가축 분뇨 수집 운반업체 현황,https://openapi.gg.go.kr/LivestockNightSoilTransport,EMISNFACLT_FYR_OPERTN_DAY_CNT,배출시설연간가동일수,NUMBER,N
Z69L11L87857CU5163MI696522,가축 분뇨 수집 운반업체 현황,https://openapi.gg.go.kr/LivestockNightSoilTransport,PRVNFACLT_OPERAT_TM,방지시설조업시간,TEXT,N
Z69L11L87857CU5163MI696522,가축 분뇨 수집 운반업체 현황,https://openapi.gg.go.kr/LivestockNightSoilTransport,PRVNFACLT_FYR_OPERTN_DAY_CNT,방지시설연간가동일수,NUMBER,N
2XO0Z208BB6LSO00M897638968,가축 사육업체 현황,https://openapi.gg.go.kr/LivestockBreeding,SIGUN_CD,시군코드,TEXT,Y
2XO0Z208BB6LSO00M897638968,가축 사육업체 현황,https://openapi.gg.go.kr/LivestockBreeding,SIGUN_NM,시군명,TEXT,Y
2XO0Z208BB6LSO00M897638968,가축 사육업체 현황,https://openapi.gg.go.kr/LivestockBreeding,BIZPLC_NM,사업장명,TEXT,N
2XO0Z208BB6LSO00M897638968,가축 사육업체 현황,https://openapi.gg.go.kr/LivestockBreeding,LICENSG_DE,인허가일자,TEXT,N
2XO0Z208BB6LSO00M897638968,가축 사육업체 현황,https://openapi.gg.go.kr/LivestockBreeding,LICENSG_CANCL_DE,인허가취소일자,TEXT,N
2XO0Z208BB6LSO00M897638968,가축 사육업체 현황,https://openapi.gg.go.kr/LivestockBreeding,BSN_STATE_DIV_CD,영업상태구분코드,TEXT,N
2XO0Z208BB6LSO00M897638968,가축 사육업체 현황,https://openapi.gg.go.kr/LivestockBreeding,BSN_STATE_NM,영업상태명,TEXT,N
2XO0Z208BB6LSO00M897638968,가축 사육업체 현황,https://openapi.gg.go.kr/LivestockBreeding,CLSBIZ_DE,폐업일자,TEXT,N
2XO0Z208BB6LSO00M897638968,가축 사육업체 현황,https://openapi.gg.go.kr/LivestockBreeding,LOCPLC_FACLT_TELNO,소재지시설전화번호,TEXT,N
2XO0Z208BB6LSO00M897638968,가축 사육업체 현황,https://openapi.gg.go.kr/LivestockBreeding,LOCPLC_AR_INFO,소재지면적정보,TEXT,N
2XO0Z208BB6LSO00M897638968,가축 사육업체 현황,https://openapi.gg.go.kr/LivestockBreeding,ROADNM_ZIP_CD,도로명우편번호,TEXT,N
2XO0Z208BB6LSO00M897638968,가축 사육업체 현황,https://openapi.gg.go.kr/LivestockBreeding,REFINE_ROADNM_ADDR,소재지도로명주소,TEXT,N
2XO0Z208BB6LSO00M897638968,가축 사육업체 현황,https://openapi.gg.go.kr/LivestockBreeding,REFINE_LOTNO_ADDR,소재지지번주소,TEXT,N
2XO0Z208BB6LSO00M897638968,가축 사육업체 현황,https://openapi.gg.go.kr/LivestockBreeding,REFINE_ZIP_CD,소재지우편번호,TEXT,N
2XO0Z208BB6LSO00M897638968,가축 사육업체 현황,https://openapi.gg.go.kr/LivestockBreeding,REFINE_WGS84_LAT,WGS84위도,TEXT,N
2XO0Z208BB6LSO00M897638968,가축 사육업체 현황,https://openapi.gg.go.kr/LivestockBreeding,REFINE_WGS84_LOGT,WGS84경도,TEXT,N
2XO0Z208BB6LSO00M897638968,가축 사육업체 현황,https://openapi.gg.go.kr/LivestockBreeding,BIZCOND_DIV_NM_INFO,업태구분명정보,TEXT,N
2XO0Z208BB6LSO00M897638968,가축 사육업체 현황,https://openapi.gg.go.kr/LivestockBreeding,X_CRDNT_VL,X좌표값,TEXT,N
2XO0Z208BB6LSO00M897638968,가축 사육업체 현황,https://openapi.gg.go.kr/LivestockBreeding,Y_CRDNT_VL,Y좌표값,TEXT,N
2XO0Z208BB6LSO00M897638968,가축 사육업체 현황,https://openapi.gg.go.kr/LivestockBreeding,STOCKRS_DUTY_DIV_NM,축산업무구분명,TEXT,N
2XO0Z208BB6LSO00M897638968,가축 사육업체 현황,https://openapi.gg.go.kr/LivestockBreeding,SFRMPROD_PROCSBIZ_DIV_NM,축산물가공업구분명,TEXT,N
2XO0Z208BB6LSO00M897638968,가축 사육업체 현황,https://openapi.gg.go.kr/LivestockBreeding,STOCKRS_IDNTFY_NO,축산고유번호,TEXT,N
2XO0Z208BB6LSO00M897638968,가축 사육업체 현황,https://openapi.gg.go.kr/LivestockBreeding,RIGHT_MAINBD_IDNTFY_NO,권리주체일련번호,TEXT,N
2XO0Z208BB6LSO00M897638968,가축 사육업체 현황,https://openapi.gg.go.kr/LivestockBreeding,TOT_EMPLY_CNT,총종업원수,NUMBER,N
BV286D8X50PW92877VZ6609746,가축 인공 수정소업체 현황,https://openapi.gg.go.kr/LivestckIntrauterine,SIGUN_NM,시군명,TEXT,Y
BV286D8X50PW92877VZ6609746,가축 인공 수정소업체 현황,https://openapi.gg.go.kr/LivestckIntrauterine,BIZPLC_NM,사업장명,TEXT,N
BV286D8X50PW92877VZ6609746,가축 인공 수정소업체 현황,https://openapi.gg.go.kr/LivestckIntrauterine,LICENSG_DE,인허가일자,TEXT,N
BV286D8X50PW92877VZ6609746,가축 인공 수정소업체 현황,https://openapi.gg.go.kr/LivestckIntrauterine,LICENSG_CANCL_DE,인허가취소일자,TEXT,N
BV286D8X50PW92877VZ6609746,가축 인공 수정소업체 현황,https://openapi.gg.go.kr/LivestckIntrauterine,BSN_STATE_DIV_CD,영업상태구분코드,TEXT,N
BV286D8X50PW92877VZ6609746,가축 인공 수정소업체 현황,https://openapi.gg.go.kr/LivestckIntrauterine,BSN_STATE_NM,영업상태명,TEXT,N
BV286D8X50PW92877VZ6609746,가축 인공 수정소업체 현황,https://openapi.gg.go.kr/LivestckIntrauterine,CLSBIZ_DE,폐업일자,TEXT,N
BV286D8X50PW92877VZ6609746,가축 인공 수정소업체 현황,https://openapi.gg.go.kr/LivestckIntrauterine,LOCPLC_FACLT_TELNO,소재지시설전화번호,TEXT,N
BV286D8X50PW92877VZ6609746,가축 인공 수정소업체 현황,https://openapi.gg.go.kr/LivestckIntrauterine,LOCPLC_AR_INFO,소재지면적정보,TEXT,N
BV286D8X50PW92877VZ6609746,가축 인공 수정소업체 현황,https://openapi.gg.go.kr/LivestckIntrauterine,ROADNM_ZIP_CD,도로명우편번호,TEXT,N
BV286D8X50PW92877VZ6609746,가축 인공 수정소업체 현황,https://openapi.gg.go.kr/LivestckIntrauterine,REFINE_ROADNM_ADDR,소재지도로명주소,TEXT,N
BV286D8X50PW92877VZ6609746,가축 인공 수정소업체 현황,https://openapi.gg.go.kr/LivestckIntrauterine,REFINE_LOTNO_ADDR,소재지지번주소,TEXT,N
BV286D8X50PW92877VZ6609746,가축 인공 수정소업체 현황,https://openapi.gg.go.kr/LivestckIntrauterine,REFINE_ZIP_CD,소재지우편번호,TEXT,N
BV286D8X50PW92877VZ6609746,가축 인공 수정소업체 현황,https://openapi.gg.go.kr/LivestckIntrauterine,REFINE_WGS84_LAT,WGS84위도,TEXT,N
BV286D8X50PW92877VZ6609746,가축 인공 수정소업체 현황,https://openapi.gg.go.kr/LivestckIntrauterine,REFINE_WGS84_LOGT,WGS84경도,TEXT,N
BV286D8X50PW92877VZ6609746,가축 인공 수정소업체 현황,https://openapi.gg.go.kr/LivestckIntrauterine,BIZCOND_DIV_NM_INFO,업태구분명정보,TEXT,N
